sentiment,char_length,letters,numbers,spaces,questions,exclamations,others,number_owords,positive_score,negative_score,hashtags,name_mentions,urls,emoji_positive,emoji_negative
0,49.0,37.0,0.0,10.0,0.0,0.0,2.0,10.0,2.0,-2.0,0,0,0,0,0
1,36.0,30.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0,0,0,0,0
1,129.0,102.0,0.0,24.0,0.0,0.0,3.0,23.0,4.0,-4.0,0,0,0,0,0
0,39.0,30.0,0.0,8.0,0.0,0.0,1.0,8.0,0.0,0.0,0,0,0,0,0
0,120.0,89.0,0.0,22.0,0.0,0.0,9.0,20.0,0.0,-2.0,0,0,0,0,0
1,21.0,18.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,0,0,0,0,0
1,111.0,81.0,2.0,19.0,0.0,1.0,8.0,19.0,0.0,0.0,1,0,0,0,0
1,130.0,98.0,2.0,27.0,0.0,0.0,3.0,24.0,3.0,0.0,0,0,0,0,0
0,130.0,99.0,0.0,19.0,0.0,4.0,8.0,17.0,3.0,0.0,0,0,0,0,0
1,39.0,28.0,0.0,8.0,0.0,1.0,2.0,7.0,3.0,0.0,0,0,0,0,0
1,57.0,41.0,0.0,9.0,1.0,1.0,5.0,9.0,6.0,0.0,0,0,0,1,1
1,59.0,44.0,0.0,11.0,0.0,3.0,1.0,10.0,6.0,0.0,0,0,0,0,0
1,48.0,37.0,0.0,9.0,0.0,1.0,1.0,9.0,3.0,0.0,0,0,0,0,0
1,101.0,81.0,0.0,19.0,0.0,0.0,1.0,15.0,6.0,-1.0,0,0,0,0,0
0,94.0,67.0,2.0,19.0,0.0,3.0,3.0,15.0,8.0,0.0,0,1,0,0,0
0,21.0,17.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0,1,0,0,0
1,99.0,73.0,2.0,15.0,0.0,0.0,9.0,14.0,1.0,0.0,0,1,0,1,0
0,148.0,117.0,0.0,22.0,0.0,2.0,7.0,22.0,0.0,-1.0,0,1,0,0,0
1,67.0,53.0,0.0,8.0,0.0,0.0,6.0,8.0,1.0,0.0,0,1,0,0,0
1,25.0,22.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0,1,0,0,0
0,109.0,87.0,0.0,21.0,0.0,0.0,1.0,19.0,0.0,-1.0,0,0,0,0,0
0,56.0,40.0,0.0,9.0,0.0,0.0,7.0,8.0,3.0,0.0,0,0,0,0,0
1,31.0,23.0,0.0,4.0,0.0,1.0,3.0,4.0,0.0,0.0,0,0,0,0,0
0,13.0,10.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,-1.0,0,0,0,0,0
1,78.0,63.0,0.0,9.0,0.0,0.0,6.0,9.0,0.0,0.0,0,1,0,0,0
1,128.0,102.0,0.0,24.0,0.0,0.0,2.0,20.0,0.0,0.0,0,1,0,0,0
0,96.0,73.0,0.0,16.0,2.0,0.0,5.0,13.0,0.0,0.0,0,1,0,0,0
0,79.0,58.0,2.0,9.0,0.0,8.0,2.0,8.0,0.0,-2.0,0,1,0,0,0
0,71.0,53.0,0.0,13.0,0.0,0.0,5.0,12.0,3.0,-2.0,0,1,0,0,1
0,135.0,110.0,0.0,25.0,0.0,0.0,0.0,24.0,0.0,-2.0,0,0,0,0,0
0,77.0,62.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,-1.0,0,0,0,0,0
0,52.0,39.0,0.0,10.0,0.0,0.0,3.0,10.0,0.0,-4.0,0,0,0,0,0
0,48.0,38.0,0.0,10.0,0.0,0.0,0.0,10.0,0.0,-2.0,0,0,0,0,0
0,27.0,20.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,0,0,0,0,0
0,136.0,106.0,0.0,25.0,0.0,0.0,5.0,23.0,4.0,-2.0,0,0,0,0,0
0,104.0,71.0,0.0,24.0,1.0,0.0,8.0,20.0,0.0,0.0,0,0,0,0,0
0,138.0,107.0,0.0,25.0,0.0,1.0,5.0,25.0,0.0,-4.0,0,0,0,0,0
1,61.0,47.0,0.0,12.0,0.0,0.0,2.0,10.0,0.0,0.0,0,0,0,0,0
0,95.0,70.0,0.0,20.0,0.0,0.0,5.0,15.0,1.0,-2.0,0,0,0,0,0
0,109.0,79.0,0.0,24.0,0.0,6.0,0.0,21.0,1.0,-3.0,0,0,0,0,0
0,26.0,20.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,-1.0,0,0,0,0,0
0,40.0,29.0,0.0,6.0,0.0,0.0,5.0,6.0,1.0,0.0,0,0,0,0,0
0,25.0,15.0,0.0,5.0,0.0,0.0,5.0,4.0,0.0,-3.0,0,0,0,0,0
1,32.0,25.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,-3.0,0,0,0,0,0
0,56.0,43.0,0.0,11.0,0.0,0.0,2.0,11.0,4.0,0.0,0,0,0,0,0
0,46.0,33.0,0.0,10.0,0.0,0.0,3.0,9.0,5.0,-4.0,0,0,0,0,0
1,26.0,21.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0,0,0,0
1,34.0,27.0,0.0,6.0,0.0,1.0,0.0,6.0,3.0,0.0,0,0,0,0,0
0,86.0,63.0,0.0,15.0,2.0,2.0,4.0,15.0,0.0,0.0,0,0,0,0,0
1,125.0,101.0,0.0,21.0,0.0,0.0,3.0,20.0,0.0,-3.0,0,0,0,0,0
0,63.0,49.0,0.0,11.0,0.0,0.0,3.0,10.0,6.0,-1.0,0,0,0,0,0
0,33.0,26.0,0.0,7.0,0.0,0.0,0.0,7.0,4.0,0.0,0,0,0,0,0
1,99.0,76.0,2.0,21.0,0.0,0.0,0.0,19.0,0.0,-1.0,0,0,0,0,0
1,24.0,19.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0,0,0,0
0,60.0,41.0,3.0,7.0,0.0,0.0,9.0,7.0,0.0,-3.0,0,0,1,0,0
1,33.0,21.0,1.0,4.0,1.0,2.0,4.0,4.0,0.0,0.0,0,1,0,0,0
0,72.0,52.0,0.0,11.0,0.0,0.0,9.0,11.0,0.0,0.0,0,1,0,0,0
1,41.0,32.0,0.0,7.0,0.0,1.0,1.0,6.0,3.0,0.0,0,1,0,0,0
0,134.0,105.0,2.0,23.0,0.0,0.0,4.0,22.0,0.0,-5.0,0,1,0,0,0
1,46.0,35.0,0.0,8.0,0.0,2.0,1.0,8.0,8.0,0.0,0,1,0,0,0
1,64.0,48.0,0.0,12.0,0.0,2.0,2.0,9.0,7.0,0.0,0,1,0,0,0
1,81.0,67.0,0.0,12.0,0.0,1.0,1.0,12.0,3.0,0.0,0,1,0,0,0
1,54.0,41.0,0.0,7.0,1.0,2.0,3.0,7.0,3.0,0.0,0,1,0,0,0
1,138.0,108.0,0.0,28.0,1.0,0.0,1.0,25.0,6.0,0.0,0,1,0,0,0
1,81.0,59.0,2.0,14.0,0.0,0.0,6.0,14.0,2.0,0.0,0,0,1,0,0
0,74.0,52.0,3.0,9.0,0.0,0.0,10.0,8.0,2.0,-11.0,0,0,1,0,0
1,120.0,88.0,0.0,27.0,0.0,0.0,5.0,22.0,0.0,0.0,0,0,0,0,0
0,40.0,30.0,0.0,8.0,0.0,0.0,2.0,8.0,0.0,0.0,1,0,0,0,0
0,67.0,50.0,0.0,13.0,0.0,0.0,4.0,11.0,1.0,0.0,0,0,0,0,0
0,45.0,32.0,0.0,8.0,0.0,1.0,4.0,8.0,0.0,-6.0,0,0,0,0,0
1,38.0,31.0,0.0,5.0,0.0,1.0,1.0,5.0,3.0,0.0,0,1,0,0,0
0,46.0,36.0,2.0,7.0,0.0,0.0,1.0,7.0,0.0,-1.0,0,1,0,0,0
1,70.0,56.0,0.0,11.0,0.0,1.0,2.0,11.0,0.0,0.0,0,0,0,0,0
0,37.0,30.0,0.0,6.0,0.0,0.0,1.0,6.0,0.0,0.0,0,0,0,0,0
0,100.0,76.0,0.0,20.0,0.0,1.0,3.0,18.0,1.0,-2.0,0,0,0,0,0
0,80.0,64.0,0.0,16.0,0.0,0.0,0.0,14.0,0.0,-1.0,0,0,0,0,0
1,60.0,49.0,0.0,10.0,0.0,0.0,1.0,10.0,7.0,0.0,0,0,0,0,0
0,88.0,70.0,0.0,17.0,0.0,0.0,1.0,15.0,0.0,0.0,0,0,0,0,0
0,38.0,27.0,2.0,9.0,0.0,0.0,0.0,8.0,0.0,0.0,0,0,0,0,0
0,42.0,29.0,0.0,10.0,0.0,0.0,3.0,9.0,0.0,-3.0,0,0,0,0,0
1,97.0,73.0,0.0,20.0,0.0,1.0,3.0,19.0,2.0,0.0,0,0,0,0,0
0,133.0,97.0,0.0,25.0,0.0,0.0,11.0,23.0,0.0,-2.0,0,0,0,0,0
0,51.0,37.0,0.0,13.0,0.0,0.0,1.0,12.0,0.0,0.0,0,0,0,0,0
0,26.0,21.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0,0,0,0,0
0,131.0,96.0,0.0,26.0,0.0,0.0,9.0,23.0,3.0,0.0,0,0,0,0,0
0,134.0,99.0,2.0,27.0,0.0,2.0,4.0,27.0,0.0,-2.0,0,0,0,0,0
0,65.0,48.0,0.0,14.0,0.0,0.0,3.0,14.0,0.0,0.0,0,0,0,0,0
1,116.0,89.0,0.0,25.0,0.0,1.0,1.0,21.0,6.0,-1.0,0,0,0,0,0
1,35.0,26.0,0.0,7.0,0.0,0.0,2.0,7.0,9.0,0.0,0,1,0,0,0
1,132.0,99.0,0.0,26.0,0.0,0.0,7.0,23.0,4.0,0.0,0,1,0,0,0
0,131.0,99.0,0.0,23.0,2.0,4.0,3.0,23.0,3.0,-3.0,0,1,0,0,0
0,49.0,32.0,4.0,13.0,0.0,0.0,0.0,10.0,0.0,-1.0,0,0,0,0,0
1,48.0,38.0,0.0,10.0,0.0,0.0,0.0,9.0,1.0,-1.0,0,0,0,0,0
0,55.0,44.0,0.0,10.0,0.0,0.0,1.0,10.0,0.0,0.0,0,1,0,0,0
0,73.0,56.0,0.0,15.0,0.0,1.0,1.0,14.0,2.0,0.0,0,0,0,0,0
0,123.0,95.0,0.0,27.0,0.0,0.0,1.0,24.0,5.0,0.0,0,0,0,0,0
0,26.0,20.0,0.0,5.0,0.0,0.0,1.0,5.0,1.0,0.0,0,0,0,0,0
0,36.0,30.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,-1.0,0,0,0,0,0
1,28.0,24.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0,0,0,0,0
0,96.0,76.0,0.0,18.0,0.0,0.0,2.0,17.0,1.0,-4.0,0,0,0,0,0
0,135.0,100.0,0.0,26.0,0.0,0.0,9.0,20.0,2.0,-5.0,0,0,0,0,0
1,38.0,27.0,0.0,8.0,0.0,1.0,2.0,7.0,0.0,0.0,0,0,0,0,0
0,78.0,57.0,0.0,18.0,2.0,0.0,1.0,15.0,2.0,0.0,0,0,0,0,0
0,24.0,18.0,0.0,5.0,0.0,0.0,1.0,5.0,0.0,-2.0,0,0,0,0,0
0,76.0,60.0,0.0,11.0,0.0,0.0,5.0,10.0,0.0,-3.0,1,0,0,0,0
0,89.0,69.0,0.0,17.0,1.0,0.0,2.0,16.0,0.0,0.0,0,0,0,0,0
0,72.0,57.0,0.0,12.0,0.0,0.0,3.0,11.0,2.0,-5.0,0,0,0,0,0
1,29.0,21.0,0.0,7.0,0.0,1.0,0.0,7.0,0.0,0.0,0,0,0,0,0
1,27.0,20.0,0.0,5.0,0.0,0.0,2.0,5.0,0.0,0.0,0,0,0,0,0
1,9.0,7.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,-3.0,0,0,0,0,0
0,86.0,63.0,0.0,20.0,0.0,0.0,3.0,17.0,0.0,-3.0,0,0,0,0,0
1,63.0,52.0,0.0,10.0,0.0,0.0,1.0,10.0,3.0,-7.0,0,0,0,0,0
0,45.0,29.0,0.0,6.0,0.0,0.0,10.0,6.0,3.0,0.0,0,0,0,0,0
0,35.0,26.0,0.0,6.0,0.0,0.0,3.0,6.0,0.0,0.0,0,0,0,0,0
0,46.0,32.0,1.0,9.0,0.0,0.0,4.0,8.0,0.0,0.0,0,0,0,0,0
1,123.0,93.0,0.0,24.0,0.0,1.0,5.0,24.0,7.0,0.0,0,1,0,0,0
1,111.0,80.0,0.0,19.0,0.0,6.0,6.0,17.0,9.0,0.0,0,1,0,0,0
1,120.0,93.0,6.0,13.0,1.0,0.0,7.0,13.0,2.0,0.0,0,7,0,0,0
1,59.0,49.0,0.0,8.0,0.0,1.0,1.0,8.0,0.0,0.0,0,1,0,0,0
0,99.0,71.0,0.0,18.0,0.0,1.0,9.0,15.0,2.0,-1.0,0,1,0,0,0
1,129.0,95.0,0.0,26.0,0.0,0.0,8.0,22.0,2.0,-1.0,0,1,0,1,0
1,47.0,40.0,0.0,6.0,0.0,0.0,1.0,6.0,2.0,0.0,0,1,0,0,0
0,130.0,101.0,0.0,21.0,0.0,0.0,8.0,21.0,0.0,-2.0,0,1,0,0,0
0,114.0,90.0,0.0,21.0,0.0,2.0,1.0,18.0,0.0,-2.0,0,1,0,0,0
0,42.0,32.0,0.0,9.0,0.0,1.0,0.0,9.0,6.0,-1.0,0,0,0,0,0
0,40.0,27.0,0.0,8.0,0.0,0.0,5.0,8.0,4.0,-4.0,0,0,0,0,0
0,105.0,81.0,0.0,21.0,0.0,0.0,3.0,17.0,0.0,-1.0,0,0,0,0,0
0,52.0,39.0,0.0,9.0,0.0,1.0,3.0,9.0,0.0,-3.0,0,0,0,0,0
0,119.0,88.0,3.0,25.0,0.0,0.0,3.0,23.0,1.0,-1.0,0,0,0,0,0
1,86.0,68.0,0.0,13.0,0.0,1.0,4.0,14.0,0.0,-4.0,0,2,0,0,0
0,82.0,65.0,0.0,14.0,0.0,0.0,3.0,14.0,0.0,0.0,0,0,0,0,0
0,58.0,44.0,0.0,9.0,0.0,3.0,2.0,8.0,0.0,0.0,0,1,0,0,0
1,82.0,59.0,2.0,15.0,0.0,1.0,5.0,15.0,10.0,0.0,0,1,0,0,0
1,66.0,47.0,0.0,13.0,0.0,1.0,5.0,14.0,2.0,0.0,0,1,0,0,0
0,47.0,35.0,0.0,10.0,0.0,0.0,2.0,9.0,1.0,-2.0,0,1,0,0,0
0,135.0,104.0,0.0,27.0,0.0,1.0,3.0,25.0,10.0,-5.0,0,1,0,0,0
0,113.0,87.0,1.0,20.0,0.0,0.0,5.0,19.0,7.0,0.0,0,1,0,0,0
0,117.0,76.0,5.0,23.0,2.0,6.0,5.0,19.0,11.0,-2.0,0,1,0,0,0
0,30.0,23.0,0.0,5.0,0.0,0.0,2.0,6.0,0.0,0.0,0,1,0,0,0
1,134.0,100.0,1.0,24.0,0.0,1.0,8.0,22.0,0.0,0.0,0,0,0,0,0
1,75.0,55.0,0.0,13.0,0.0,0.0,7.0,13.0,8.0,0.0,0,0,0,0,0
0,97.0,73.0,0.0,21.0,1.0,0.0,2.0,17.0,2.0,-3.0,0,0,0,0,0
1,138.0,101.0,0.0,33.0,0.0,0.0,4.0,23.0,8.0,-2.0,0,0,0,0,0
0,95.0,71.0,0.0,18.0,0.0,1.0,5.0,17.0,0.0,-3.0,0,0,0,0,0
0,18.0,14.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,-7.0,0,0,0,0,0
0,58.0,43.0,0.0,13.0,0.0,0.0,2.0,12.0,0.0,-12.0,0,0,0,0,0
0,37.0,29.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0,0,0,0,0
0,66.0,51.0,0.0,14.0,0.0,0.0,1.0,14.0,2.0,-4.0,0,0,0,0,0
0,25.0,18.0,0.0,5.0,0.0,1.0,1.0,5.0,0.0,-3.0,0,0,0,0,0
0,61.0,44.0,1.0,16.0,0.0,0.0,0.0,13.0,3.0,0.0,0,0,0,0,0
0,30.0,22.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,-6.0,0,0,0,0,0
1,93.0,69.0,1.0,18.0,0.0,1.0,4.0,17.0,11.0,-1.0,0,0,0,0,0
1,67.0,49.0,0.0,15.0,0.0,2.0,1.0,13.0,6.0,-1.0,0,0,0,0,0
0,81.0,56.0,0.0,15.0,0.0,8.0,2.0,14.0,0.0,-1.0,0,0,0,0,0
0,23.0,17.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,0,0,0,0,0
1,32.0,20.0,0.0,6.0,1.0,3.0,2.0,6.0,0.0,0.0,0,0,0,0,0
1,86.0,65.0,0.0,15.0,0.0,0.0,6.0,13.0,0.0,0.0,0,0,0,0,0
0,52.0,36.0,2.0,9.0,0.0,0.0,5.0,9.0,1.0,-4.0,0,1,0,0,0
1,47.0,36.0,0.0,8.0,1.0,1.0,1.0,8.0,8.0,0.0,0,1,0,0,0
0,59.0,46.0,0.0,11.0,0.0,0.0,2.0,10.0,0.0,-2.0,0,1,0,0,0
0,22.0,17.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0,0,0,0,0
1,65.0,45.0,0.0,16.0,0.0,3.0,1.0,14.0,4.0,0.0,0,0,0,0,0
0,82.0,64.0,0.0,17.0,0.0,1.0,0.0,14.0,8.0,-2.0,0,0,0,0,0
1,136.0,109.0,0.0,24.0,0.0,0.0,3.0,24.0,1.0,0.0,0,0,0,0,0
1,37.0,25.0,0.0,11.0,0.0,0.0,1.0,9.0,0.0,0.0,0,0,0,0,0
1,94.0,69.0,0.0,21.0,0.0,3.0,1.0,18.0,3.0,0.0,0,0,0,0,0
1,30.0,22.0,0.0,7.0,0.0,1.0,0.0,6.0,2.0,0.0,0,0,0,0,0
1,52.0,41.0,0.0,9.0,0.0,0.0,2.0,9.0,0.0,0.0,0,0,0,0,0
1,25.0,19.0,0.0,5.0,0.0,0.0,1.0,4.0,0.0,0.0,0,0,0,0,0
0,37.0,28.0,0.0,6.0,1.0,0.0,2.0,6.0,0.0,-2.0,0,1,0,0,0
1,27.0,19.0,0.0,6.0,0.0,0.0,2.0,6.0,3.0,0.0,0,1,0,0,0
0,75.0,58.0,0.0,15.0,0.0,0.0,2.0,13.0,4.0,-11.0,0,0,0,0,0
0,90.0,65.0,0.0,17.0,0.0,0.0,8.0,16.0,3.0,-3.0,0,0,0,0,0
0,23.0,17.0,0.0,5.0,0.0,0.0,1.0,5.0,3.0,-3.0,0,0,0,0,0
0,55.0,40.0,0.0,12.0,0.0,0.0,3.0,12.0,0.0,-7.0,0,0,0,0,0
0,14.0,10.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,-3.0,0,0,0,0,0
0,20.0,15.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,-2.0,0,0,0,0,0
1,25.0,17.0,0.0,6.0,0.0,0.0,2.0,4.0,0.0,0.0,0,0,0,0,0
1,69.0,58.0,0.0,10.0,0.0,0.0,1.0,9.0,0.0,0.0,0,1,0,0,0
0,38.0,28.0,0.0,10.0,0.0,0.0,0.0,9.0,1.0,0.0,0,0,0,0,0
0,88.0,68.0,0.0,19.0,0.0,0.0,1.0,18.0,0.0,-5.0,0,0,0,0,0
0,124.0,92.0,1.0,25.0,0.0,0.0,6.0,21.0,0.0,-4.0,0,0,0,0,0
0,118.0,91.0,2.0,17.0,0.0,0.0,8.0,17.0,0.0,-2.0,1,1,1,0,0
1,116.0,85.0,0.0,23.0,0.0,6.0,2.0,18.0,3.0,0.0,0,0,0,0,0
0,81.0,63.0,0.0,15.0,0.0,0.0,3.0,13.0,0.0,-4.0,0,0,0,0,0
0,111.0,85.0,0.0,21.0,0.0,0.0,5.0,17.0,0.0,-3.0,0,0,0,0,0
0,102.0,78.0,0.0,20.0,0.0,1.0,3.0,19.0,0.0,-1.0,0,0,0,0,0
0,55.0,43.0,0.0,7.0,0.0,0.0,5.0,7.0,0.0,-4.0,0,0,0,0,0
1,137.0,104.0,0.0,25.0,0.0,2.0,6.0,23.0,6.0,-3.0,0,0,0,0,0
0,88.0,69.0,0.0,17.0,0.0,1.0,1.0,15.0,0.0,0.0,0,0,0,0,0
0,37.0,28.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,0.0,0,0,0,0,0
0,56.0,44.0,0.0,12.0,0.0,0.0,0.0,12.0,0.0,-1.0,0,0,0,0,0
1,55.0,41.0,0.0,11.0,0.0,1.0,2.0,10.0,0.0,0.0,0,0,0,0,0
1,130.0,97.0,0.0,26.0,0.0,3.0,4.0,23.0,6.0,-2.0,0,0,0,0,0
0,49.0,37.0,0.0,11.0,0.0,0.0,1.0,10.0,0.0,-4.0,0,0,0,0,0
1,157.0,120.0,1.0,26.0,0.0,0.0,10.0,22.0,2.0,-2.0,0,0,0,0,0
0,102.0,80.0,0.0,18.0,0.0,0.0,4.0,17.0,1.0,0.0,0,0,0,0,0
0,137.0,108.0,1.0,27.0,0.0,0.0,1.0,25.0,0.0,-2.0,0,0,0,0,0
0,91.0,70.0,0.0,21.0,0.0,0.0,0.0,18.0,0.0,0.0,0,0,0,0,0
0,38.0,30.0,0.0,8.0,0.0,0.0,0.0,8.0,0.0,0.0,0,0,0,0,0
0,27.0,21.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,-3.0,0,0,0,0,0
1,38.0,30.0,0.0,7.0,0.0,0.0,1.0,7.0,3.0,0.0,0,0,0,0,0
0,72.0,50.0,0.0,15.0,0.0,1.0,6.0,12.0,0.0,0.0,0,0,0,0,0
0,88.0,67.0,1.0,15.0,0.0,0.0,5.0,13.0,0.0,0.0,0,1,0,0,0
1,122.0,97.0,0.0,20.0,0.0,0.0,5.0,22.0,4.0,0.0,0,1,0,0,0
1,132.0,97.0,0.0,23.0,0.0,8.0,4.0,22.0,2.0,0.0,0,0,0,0,0
0,25.0,19.0,0.0,4.0,0.0,0.0,2.0,4.0,0.0,0.0,0,1,0,0,0
1,35.0,28.0,0.0,6.0,0.0,1.0,0.0,5.0,0.0,0.0,0,0,0,0,0
0,90.0,70.0,1.0,16.0,0.0,1.0,2.0,14.0,0.0,0.0,0,0,0,0,0
0,107.0,83.0,2.0,13.0,0.0,1.0,8.0,13.0,0.0,0.0,0,2,1,0,0
0,104.0,76.0,0.0,20.0,0.0,1.0,7.0,19.0,11.0,0.0,0,1,0,0,0
0,30.0,20.0,0.0,6.0,0.0,1.0,3.0,4.0,2.0,-1.0,0,1,0,0,0
0,124.0,92.0,0.0,26.0,2.0,1.0,3.0,22.0,3.0,-8.0,0,0,0,0,0
0,95.0,58.0,9.0,14.0,0.0,6.0,8.0,13.0,2.0,0.0,0,0,0,0,0
1,46.0,35.0,0.0,8.0,0.0,2.0,1.0,7.0,4.0,0.0,0,0,0,0,0
0,31.0,11.0,0.0,4.0,0.0,16.0,0.0,4.0,0.0,0.0,0,0,0,0,0
1,44.0,33.0,0.0,8.0,0.0,0.0,3.0,7.0,0.0,0.0,0,0,0,0,0
0,92.0,73.0,0.0,19.0,0.0,0.0,0.0,16.0,0.0,-1.0,0,0,0,0,0
0,132.0,100.0,0.0,25.0,0.0,0.0,7.0,24.0,5.0,0.0,0,0,0,0,0
1,90.0,67.0,1.0,11.0,0.0,0.0,11.0,10.0,0.0,0.0,0,0,1,0,1
0,137.0,105.0,0.0,25.0,0.0,1.0,6.0,21.0,2.0,-1.0,0,0,0,0,0
0,14.0,12.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0,0,0,0,0
1,34.0,25.0,1.0,5.0,0.0,0.0,3.0,5.0,0.0,0.0,0,0,0,1,0
1,144.0,103.0,4.0,26.0,0.0,0.0,11.0,22.0,7.0,0.0,0,1,0,1,0
0,78.0,57.0,0.0,18.0,0.0,1.0,2.0,14.0,1.0,-1.0,0,0,0,0,0
0,96.0,76.0,0.0,18.0,1.0,0.0,1.0,18.0,0.0,-2.0,0,0,0,0,0
0,93.0,70.0,2.0,18.0,0.0,0.0,3.0,16.0,0.0,0.0,0,0,0,0,0
0,67.0,49.0,3.0,15.0,0.0,0.0,0.0,12.0,0.0,0.0,0,0,0,0,0
0,79.0,62.0,0.0,14.0,0.0,0.0,3.0,14.0,4.0,-2.0,0,0,0,0,0
1,122.0,91.0,0.0,25.0,1.0,1.0,4.0,22.0,0.0,-4.0,0,0,0,0,0
1,55.0,40.0,0.0,11.0,1.0,2.0,1.0,9.0,0.0,-4.0,0,0,0,0,0
0,36.0,28.0,0.0,7.0,1.0,0.0,0.0,7.0,0.0,0.0,0,0,0,0,0
1,103.0,82.0,0.0,18.0,0.0,0.0,3.0,17.0,0.0,-2.0,0,0,0,0,0
0,136.0,107.0,0.0,25.0,0.0,0.0,4.0,22.0,0.0,-2.0,1,1,0,0,0
1,87.0,69.0,0.0,16.0,0.0,0.0,2.0,15.0,0.0,-2.0,0,1,0,0,0
0,109.0,84.0,0.0,22.0,1.0,0.0,2.0,19.0,0.0,-1.0,0,1,0,0,0
0,38.0,29.0,0.0,6.0,0.0,0.0,3.0,6.0,0.0,0.0,0,1,0,0,0
1,63.0,48.0,0.0,10.0,0.0,4.0,1.0,9.0,8.0,0.0,0,1,0,0,0
1,69.0,48.0,0.0,13.0,0.0,0.0,8.0,11.0,0.0,0.0,0,1,0,0,0
1,75.0,58.0,0.0,14.0,0.0,0.0,3.0,13.0,7.0,0.0,0,1,0,0,0
0,77.0,57.0,0.0,13.0,0.0,0.0,7.0,12.0,5.0,-4.0,0,0,1,0,0
0,54.0,39.0,2.0,7.0,0.0,0.0,6.0,6.0,0.0,0.0,0,0,1,0,0
1,73.0,54.0,1.0,11.0,1.0,0.0,6.0,10.0,0.0,0.0,0,0,1,0,0
0,44.0,28.0,3.0,6.0,0.0,0.0,7.0,5.0,0.0,-4.0,0,0,1,0,0
0,134.0,108.0,0.0,24.0,0.0,0.0,2.0,24.0,0.0,0.0,0,0,0,0,0
1,86.0,62.0,2.0,11.0,0.0,0.0,11.0,9.0,15.0,0.0,0,1,1,0,0
0,113.0,83.0,2.0,24.0,0.0,0.0,4.0,19.0,0.0,-1.0,0,0,0,0,0
0,84.0,64.0,0.0,15.0,0.0,0.0,5.0,15.0,0.0,0.0,0,0,0,0,0
0,45.0,34.0,0.0,9.0,0.0,0.0,2.0,8.0,1.0,0.0,0,0,0,0,0
1,61.0,48.0,0.0,12.0,0.0,1.0,0.0,11.0,8.0,0.0,0,0,0,0,0
0,107.0,87.0,0.0,17.0,0.0,0.0,3.0,17.0,0.0,-1.0,0,0,0,0,0
1,95.0,74.0,0.0,15.0,0.0,0.0,6.0,15.0,6.0,0.0,0,1,0,0,0
0,63.0,50.0,0.0,12.0,0.0,0.0,1.0,11.0,0.0,0.0,0,0,0,0,0
0,113.0,85.0,0.0,19.0,0.0,0.0,9.0,18.0,2.0,-2.0,0,0,0,0,0
0,83.0,68.0,0.0,14.0,0.0,0.0,1.0,13.0,0.0,0.0,0,0,0,0,0
0,117.0,88.0,0.0,24.0,0.0,4.0,1.0,21.0,2.0,-6.0,0,0,0,0,0
1,52.0,38.0,1.0,7.0,0.0,0.0,6.0,6.0,3.0,0.0,0,0,1,0,0
1,82.0,62.0,1.0,10.0,0.0,0.0,9.0,9.0,0.0,0.0,0,1,1,0,0
1,83.0,61.0,3.0,18.0,0.0,0.0,1.0,16.0,1.0,0.0,0,0,0,0,0
0,114.0,86.0,0.0,22.0,0.0,0.0,6.0,18.0,6.0,-3.0,0,0,0,0,0
0,101.0,70.0,8.0,10.0,0.0,0.0,13.0,8.0,0.0,-3.0,0,3,1,0,0
1,63.0,45.0,1.0,10.0,0.0,0.0,7.0,9.0,1.0,-8.0,0,0,1,0,0
0,82.0,55.0,4.0,14.0,0.0,0.0,9.0,12.0,3.0,0.0,0,0,1,0,0
1,43.0,31.0,1.0,4.0,0.0,1.0,6.0,3.0,0.0,0.0,0,0,1,0,0
1,44.0,33.0,1.0,4.0,0.0,0.0,6.0,3.0,0.0,0.0,0,0,1,0,0
